NAME_x,bike_percent,walk_percent,transit_percent,car_percent,taxi_motorcycle_other_percent,wfh_percent,metropolitan statistical area/micropolitan statistical area_x,CBSAFP,NAME_y,metropolitan statistical area/micropolitan statistical area_y,associates_degree,bachelors_degree,bachelors_plus_percent,doctorate_degree,edu_high_school_grad,edu_less_than_hs,edu_some_college,education_total,ged_or_alternative,grade_1,grade_10,grade_11,grade_12_no_diploma,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,high_school_diploma,kindergarten,labor_force_total,masters_degree,median_age,median_income,median_mortgage_burden,median_rent,median_rent_burden,mortgage_10_15,mortgage_10_15_pct,mortgage_15_20,mortgage_15_20_pct,mortgage_20_25,mortgage_20_25_pct,mortgage_25_30,mortgage_25_30_pct,mortgage_30_35,mortgage_30_35_pct,mortgage_35_40,mortgage_35_40_pct,mortgage_40_50,mortgage_40_50_pct,mortgage_less_10,mortgage_less_10_pct,mortgage_over_50,mortgage_over_50_pct,mortgage_total,no_schooling,nursery_school,population,professional_degree,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,some_college_1_or_more_years,some_college_less_1_year,total_rent_burden,total_unemployed,unemployment_rate
"Gallup, NM Micro Area",0.0,2.1,1.1,86.5,0.7,9.6,23700,23700,"Gallup, NM Micro Area",23700,3338,3323,12.461770311599665,242,36.59190638712823,19.11927662780905,31.82704667346305,45122,1516,32,1589,2104,487,23,157,65,375,541,393,916,1233,14995,5,54026,1692,34.1,44496,18.9,810,22.9,509,17.89103690685413,657,23.093145869947275,327,11.493848857644991,207,7.275922671353251,68,2.390158172231986,174,6.115992970123023,147,5.166959578207382,329,11.56414762741652,282,9.91212653778559,2845,706,1,71172,366,660,10.031919744642044,965,14.667882656938744,836,12.707098343213255,569,8.648730810153518,393,5.973552211582307,387,5.88235294117647,285,4.331965344277246,378,5.745554035567715,1098,16.689466484268127,9108,1915,6579,2431,4.499685336689742
"Garden City, KS Micro Area",0.1,0.8,0.3,95.3,0.4,3.1,23780,23780,"Garden City, KS Micro Area",23780,2066,2958,19.735205260351872,147,22.91629642793673,28.851963746223564,28.496534565487824,22508,1426,47,594,609,635,89,94,125,439,1019,326,546,769,3732,2,28051,1166,32.1,72437,21.2,991,19.5,842,18.946894689468945,942,21.1971197119712,514,11.566156615661566,533,11.993699369936994,302,6.795679567956796,213,4.792979297929794,221,4.972997299729974,312,7.020702070207021,558,12.556255625562557,4444,1197,3,38001,171,695,14.63465992840598,893,18.80395872815329,757,15.940197936407666,412,8.675510633817646,332,6.9909454622025695,284,5.980206359233523,293,6.169719941040219,210,4.421983575489577,676,14.2345757001474,2909,1439,4749,1066,3.800221025988378
"Gardnerville Ranchos, NV-CA Micro Area",0.7,1.6,0.2,82.3,3.0,12.3,23820,23820,"Gardnerville Ranchos, NV-CA Micro Area",23820,4311,8392,32.34457336532991,607,24.00979688775637,6.184903886593602,37.46072586032013,40421,1683,0,341,483,614,0,4,12,17,321,68,153,191,8022,0,44541,3230,53.9,88659,23.0,1544,31.3,1225,12.16243050039714,1684,16.719618745035742,1935,19.211675933280382,1045,10.375297855440827,718,7.128673550436855,563,5.589753772835584,565,5.609610802223988,927,9.20373312152502,1354,13.443208895949166,10072,289,7,51319,845,223,4.791577137945853,397,8.530296519123334,431,9.260850880962613,561,12.054146970348087,431,9.260850880962613,261,5.608079071766222,138,2.965191233347658,473,10.163300386764076,1311,28.16931671680275,7274,3557,4654,738,1.6569003839159424
"Gettysburg, PA Metro Area",0.4,4.0,0.2,84.8,0.7,9.8,23900,23900,"Gettysburg, PA Metro Area",23900,6562,10664,24.765906849166992,842,40.605872258779335,9.277250064181382,25.35097082787229,74009,3675,23,1369,1200,1149,18,0,37,36,216,160,852,803,26377,2,87064,5871,43.8,81071,21.4,1084,27.4,3503,17.35533095521205,4195,20.7837891399128,3706,18.36107808164883,2016,9.988109393579071,1496,7.411811335711454,782,3.8743559254855326,1533,7.59512485136742,1357,6.723147047166073,1570,7.778438367023385,20184,955,46,105183,952,495,5.848989719957462,737,8.70849580527,1260,14.888337468982629,779,9.204773720902754,1168,13.801252510929933,744,8.791208791208792,409,4.832801606995155,594,7.018787663948954,1492,17.62968214581118,7565,4635,8463,1685,1.9353578976385188
"Gillette, WY Micro Area",0.5,1.8,0.8,90.6,0.9,5.4,23940,23940,"Gillette, WY Micro Area",23940,3731,4340,22.21320258466734,225,32.74669610676364,8.120920868915803,36.91918043965322,30797,1462,0,352,473,526,0,10,13,0,247,26,147,187,8623,0,35673,2081,35.8,95253,19.3,952,30.8,1921,20.83062242463674,2215,24.01865105183257,1559,16.905226631967036,1010,10.952071134244198,666,7.221860767729344,218,2.363912383430926,302,3.274777705486879,785,8.51225330730861,529,5.7362828019952286,9222,520,0,47018,195,326,8.44559585492228,282,7.305699481865285,566,14.66321243523316,219,5.673575129533679,322,8.341968911917098,234,6.062176165803109,375,9.71502590673575,420,10.88082901554404,761,19.71502590673575,4697,2942,3860,852,2.388360945252712
"Glasgow, KY Micro Area",0.0,1.5,0.3,90.0,1.4,6.6,23980,23980,"Glasgow, KY Micro Area",23980,3356,3921,16.91798455314454,181,42.84400777596806,13.894288866705196,26.34371880418221,38066,3338,0,813,759,734,0,79,34,16,246,244,1126,627,12971,0,43588,1861,40.4,49004,18.4,760,28.2,1916,24.81543841471312,1835,23.766351508871907,923,11.954410050511592,788,10.20593187410957,248,3.212019168501489,183,2.370159305789405,279,3.613521564564176,675,8.742390882010103,848,10.983033285843804,7721,601,10,55042,477,301,4.117083846259062,692,9.465189440569006,929,12.706880043769662,757,10.354260703050198,858,11.735740664751743,482,6.592805361783614,324,4.431678292983176,495,6.770619614279852,1624,22.21310354260703,3723,2949,7311,1176,2.6979902725520786
"Glens Falls, NY Metro Area",0.2,2.6,0.5,87.1,1.4,8.3,24020,24020,"Glens Falls, NY Metro Area",24020,11421,14913,28.21788453007161,752,33.68929167458859,8.866214589010712,29.226609206329083,94674,6045,6,1572,1466,1527,48,17,37,23,164,423,567,1258,25850,13,106504,9104,45.8,74953,19.7,1053,28.7,4682,20.28244671634032,5222,22.621729336336852,3734,16.17570611679085,1804,7.814936752729162,1630,7.061167908508057,832,3.604228036735401,1377,5.965170680991163,1906,8.256801247617398,1865,8.079189048691735,23084,1271,2,126443,1946,580,4.068177035842043,1271,8.9149189871642,2003,14.049238970330364,1864,13.074279301395803,1205,8.451988496878727,1432,10.04418881952725,644,4.517079329452199,972,6.81770358420425,3270,22.93610156414393,10661,5588,14257,2874,2.6984901975512656
"Gloversville, NY Micro Area",0.1,2.9,0.3,89.3,1.0,6.4,24100,24100,"Gloversville, NY Micro Area",24100,5801,5111,21.15566037735849,228,35.86477987421384,11.5041928721174,31.475366876310275,38160,2206,0,700,1118,665,0,7,9,9,231,81,328,696,11480,6,43403,2388,44.1,62615,19.0,883,26.9,1674,20.83644510828977,1966,24.470998257406023,1074,13.368185212845408,547,6.80856360468011,465,5.78790141896938,316,3.933283544934031,295,3.6718944485934775,756,9.410007468259897,924,11.501120238984315,8034,540,0,52787,346,252,3.619649525998277,820,11.778224648089628,1115,16.01551278368285,768,11.031312841137604,647,9.293306521114625,613,8.80494110887676,294,4.222924446997989,495,7.110025854639472,1401,20.12352772191899,3846,2364,6962,956,2.20261272262286
"Goldsboro, NC Metro Area",0.2,0.7,0.4,94.0,0.7,4.0,24140,24140,"Goldsboro, NC Metro Area",24140,9386,11536,21.33420052541638,438,30.407835335526816,13.591960619277168,34.66600351977963,78414,3191,118,1629,1561,1239,139,320,229,171,1112,307,1291,1707,20653,0,92966,4268,37.4,58082,19.6,932,28.0,3107,19.11882345701803,3162,19.457264168358872,2430,14.952925973786227,1703,10.47935511660821,978,6.018091194388037,530,3.261337763829918,624,3.8397637068488097,2077,12.780751953725924,1604,9.870161836194695,16251,821,14,117606,487,844,4.677973617115619,1870,10.364704578206409,2051,11.367919299412485,2128,11.794701252632748,1955,10.835827513579426,1585,8.78505708901452,715,3.96297527990245,1554,8.613235783172597,3433,19.02782396630085,12445,5352,18042,2856,3.072090871931674
"Granbury, TX Micro Area",0.0,0.8,0.0,85.6,0.8,12.8,24180,24180,"Granbury, TX Micro Area",24180,3428,10532,32.40689152702181,597,27.902541464878077,7.740110573008185,31.95045643509193,46666,2690,28,512,653,965,0,20,0,16,169,147,171,404,10331,7,52677,3499,46.3,86802,21.3,1414,30.4,2273,19.68135769330678,2114,18.304615118192054,1733,15.005628192917136,934,8.087280284007273,756,6.546021300545501,748,6.476751233873062,493,4.268767858689064,933,8.078621525673219,1550,13.421075417785088,11549,520,0,64198,495,129,2.763496143958869,515,11.032562125107113,386,8.269065981148243,553,11.846615252784918,470,10.068551842330765,373,7.990574121679519,184,3.941730934018852,485,10.389888603256212,1065,22.81491002570694,7143,4339,4668,1848,3.5081724471780853
"Grand Forks, ND-MN Metro Area",0.3,4.0,0.9,87.8,1.4,5.6,24220,24220,"Grand Forks, ND-MN Metro Area",24220,8845,14371,34.21459468744632,1634,23.502037884348116,5.093930071677312,37.18943735652825,64037,1807,6,366,612,691,37,8,9,2,30,121,523,363,13243,4,83059,4776,33.1,68653,19.9,947,28.4,2989,20.271278399457444,3250,22.041369955917254,2355,15.971515768056967,1748,11.854866056290268,830,5.629026788741946,570,3.8657171922685656,837,5.676500508646999,1184,8.02984062394032,930,6.3072227873855535,14745,488,2,103669,1129,699,3.8084341288002617,2062,11.234608259779884,2224,12.117249645853764,2528,13.773564345646724,1777,9.681813228723984,1355,7.382586902037704,1358,7.398932112890923,1548,8.434128800261522,3920,21.35774218154081,10276,4694,18354,1666,2.005803103817768
"Grand Island, NE Metro Area",0.1,1.3,0.3,92.7,1.4,4.2,24260,24260,"Grand Island, NE Metro Area",24260,4559,6780,20.893756142567742,292,32.98433519866819,13.524680586477324,32.59722807228674,49857,1942,9,662,936,889,35,53,79,69,649,169,745,675,14503,4,58204,2845,37.0,67397,20.4,896,27.5,1912,17.736549165120593,2098,19.461966604823747,1832,16.994434137291282,1102,10.222634508348794,833,7.727272727272727,309,2.8664192949907235,383,3.5528756957328387,1205,11.178107606679037,1043,9.675324675324676,10780,1769,0,76619,500,435,4.247632067180939,1298,12.674543501611172,1413,13.797480714773949,1101,10.75090323210624,995,9.715848061712723,1210,11.815252416756175,481,4.6968069524460505,1045,10.20408163265306,1493,14.57865442827849,7255,4438,10241,1205,2.0703044464297986
"Grand Junction, CO Metro Area",1.3,2.4,0.8,80.7,1.8,13.1,24300,24300,"Grand Junction, CO Metro Area",24300,9321,23024,30.62717675963174,1582,28.467291233564623,7.648694619185183,33.256837387618454,111117,5632,0,1369,2249,1503,13,41,12,39,551,161,552,1105,26000,10,128624,7399,40.8,71485,22.1,1154,29.6,5212,16.81290322580645,5931,19.13225806451613,4339,13.996774193548386,3148,10.15483870967742,2614,8.43225806451613,1612,5.2,1673,5.396774193548387,2562,8.264516129032257,3897,12.570967741935483,31000,879,15,157316,2027,863,4.755869062052243,1581,8.712663947977516,1950,10.746169954810975,2044,11.264190455196738,2103,11.589330982034609,1289,7.103493882949411,1307,7.202689297916896,1609,8.866967926815828,4038,22.252838091039347,19433,8200,18146,4022,3.126943649707675
"Grand Rapids, MN Micro Area",0.6,2.2,1.3,86.8,1.1,8.0,24330,24330,"Grand Rapids, MN Micro Area",24330,4840,5399,25.14602185031625,236,30.6086009139606,5.347577399146567,38.89779983657658,33043,1213,3,332,495,436,1,0,15,16,59,4,99,156,8901,0,37134,2285,46.9,66380,19.9,944,33.5,1708,20.68547898752573,1764,21.363691413346253,1175,14.230350006055469,795,9.628194259416253,541,6.552016470873198,330,3.9966089378708975,324,3.923943320818699,680,8.235436599249121,928,11.23894877073998,8257,136,15,45141,389,158,4.727707959305805,239,7.151406343506881,277,8.288450029922203,258,7.719928186714542,339,10.143626570915618,363,10.861759425493716,287,8.587672052663075,161,4.817474566128067,966,28.904847396768403,5010,3003,3342,1184,3.1884526310120105
"Grand Rapids-Wyoming-Kentwood, MI Metro Area",0.4,2.1,1.1,84.5,0.7,11.2,24340,24340,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",24340,72844,177335,35.38194200933523,10230,26.807760141093475,7.525980991862189,30.284316857709104,769986,29140,330,8665,9375,11833,269,529,355,920,3058,1273,5154,5269,177276,137,916942,71509,36.6,80296,18.5,1138,29.1,48000,23.734059859276805,43779,21.64694597040165,29785,14.72747860226166,18289,9.043171265964864,11022,5.449933495186436,7092,3.506707344208148,7630,3.772726598464208,22510,11.13028515484002,13588,6.718716778496941,202241,10675,107,1154320,13362,3520,3.1391574216102454,10079,8.988513537616381,14705,13.114008489993935,14485,12.917811151143296,12297,10.966539435665108,9916,8.84314914564977,7436,6.631470053151643,9091,8.107409124959869,24303,21.67356330039596,102588,57753,112132,25124,2.739977010541561
"Grants Pass, OR Metro Area",0.4,2.1,0.5,84.4,1.4,11.2,24420,24420,"Grants Pass, OR Metro Area",24420,6366,8115,19.713916153085293,623,31.355093966369928,9.763372137259378,39.1676177432854,65715,4760,19,952,1519,1915,5,0,75,78,165,68,245,871,15845,43,73240,3513,47.5,59097,24.9,1157,33.4,2157,14.148901279107903,2305,15.119711380780585,1810,11.872745162348313,1170,7.6746474253853725,1407,9.22925549360446,890,5.837979665464086,1262,8.278123975073795,1302,8.54050508363398,2793,18.320760905214826,15245,461,0,88069,704,437,4.248080101098474,649,6.308933605521531,1167,11.344415281423156,763,7.417128414503743,1006,9.779333138913191,1180,11.470788373675513,745,7.242150286769709,1023,9.944590259550887,2692,26.168951103334305,12704,6669,10287,2821,3.851720371381759
"Great Bend, KS Micro Area",0.2,2.8,0.1,87.9,0.6,8.5,24460,24460,"Great Bend, KS Micro Area",24460,2108,2794,21.672295330150227,51,28.199604052637707,9.747292418772563,40.380808198439496,17174,932,71,344,211,193,0,0,85,0,77,55,156,305,3911,1,19874,723,38.8,56733,19.6,742,24.9,596,19.32555123216602,708,22.957198443579767,606,19.64980544747082,264,8.560311284046692,156,5.058365758754864,73,2.3670557717250325,138,4.474708171206226,294,9.53307392996109,248,8.041504539559014,3084,148,28,25275,154,325,9.417560127499277,322,9.330628803245435,331,9.591422776006954,629,18.22660098522168,273,7.910750507099391,295,8.54824688496088,217,6.288032454361055,299,8.664155317299334,500,14.488554042306578,2881,1946,3451,411,2.0680285800543423
"Great Falls, MT Metro Area",0.7,2.3,0.7,88.2,1.1,7.0,24500,24500,"Great Falls, MT Metro Area",24500,6181,10618,28.73687833419377,566,31.526415419032865,6.102219927723283,33.63448631905008,58110,3404,0,569,600,699,4,2,0,75,48,18,681,395,14916,0,67902,4354,38.3,66203,21.1,902,27.5,2755,19.0,3114,21.47586206896552,2321,16.006896551724136,1759,12.13103448275862,1074,7.406896551724137,557,3.841379310344827,706,4.868965517241379,858,5.9172413793103456,1304,8.993103448275862,14500,451,4,84601,1161,536,5.144447643727805,906,8.695652173913043,1465,14.060850369517228,1288,12.362030905077264,1244,11.939725501487668,925,8.878011325463095,557,5.346002495441021,860,8.254151070160285,1830,17.56406564929456,8889,4475,10419,1195,1.7598892521575211
"Greeley, CO Metro Area",0.2,1.6,0.4,83.5,1.1,13.2,24540,24540,"Greeley, CO Metro Area",24540,22460,45440,31.9562243502052,2929,24.45336502881748,11.542687986364962,32.04772263461236,222955,10088,121,2754,2639,4805,182,316,326,1038,2525,646,3065,2136,44432,259,262606,19700,35.2,93287,22.8,1469,33.1,10078,15.04897861665273,12418,18.543184804682834,12565,18.76269262931549,7626,11.387528371759648,4558,6.806235814120177,4357,6.506092462071438,3843,5.738561701110979,3659,5.463803607693227,7529,11.242683072512245,66968,4890,33,340711,3179,865,2.9476912591582893,1926,6.56329868802181,2646,9.016868291020618,3672,12.51320497529392,3001,10.226614414721418,2635,8.97938319986369,2190,7.462940875788039,2970,10.12097461237008,7549,25.724995740330552,32463,16529,29345,8676,3.303808747705688
"Green Bay, WI Metro Area",0.2,1.7,0.4,86.4,0.9,10.4,24580,24580,"Green Bay, WI Metro Area",24580,29322,47295,29.88583149845605,1857,31.26365082248282,6.715872390007044,32.134645289054085,225719,7933,78,1610,2618,3662,26,45,93,230,767,137,1255,1514,62635,135,263533,15376,39.2,77459,18.6,959,25.3,13598,23.316586361220185,14609,25.05015518098733,8492,14.561292203227078,5389,9.240556250964522,2847,4.88177094943329,1919,3.290522814177198,2498,4.283338191669953,4945,8.479226324182514,3874,6.642775081877261,58319,2888,101,329375,2930,2383,5.568017197065283,5851,13.67119958876583,6559,15.325482499182206,5232,12.22487032104304,4241,9.90934155801673,3735,8.727043319781298,2158,5.042291695873638,2994,6.995654002523483,7481,17.47978877517641,27339,15873,42798,4709,1.7868729912382888
"Greencastle, IN Micro Area",0.0,5.1,0.0,85.0,0.5,9.5,24600,24600,"Greencastle, IN Micro Area",24600,2401,3470,19.88246430543504,185,38.56590676027452,9.178038968210146,32.3735899660803,25354,966,0,420,466,440,4,0,9,41,111,57,310,224,8812,0,30927,1134,38.4,76182,18.0,883,27.6,1864,27.191830780452225,1182,17.24288840262582,1004,14.646243617797229,765,11.159737417943107,369,5.38293216630197,247,3.603209336250911,170,2.4799416484318018,813,11.859956236323852,356,5.193289569657185,6855,245,0,37091,252,266,7.195022991614823,335,9.06140113605626,539,14.5793886935353,308,8.331079253448742,513,13.876115769542874,389,10.5220449012713,351,9.494184473897754,508,13.740870976467406,230,6.221260481471464,3738,2069,3697,366,1.183431952662722
"Greeneville, TN Micro Area",0.1,1.2,0.1,91.0,1.1,6.6,24620,24620,"Greeneville, TN Micro Area",24620,3893,5717,17.67961183966952,442,42.90418753288256,13.305013737602058,26.111186889845868,51319,3926,0,1241,896,1075,23,44,31,174,281,175,1155,1162,18092,0,58902,2318,44.6,54071,19.2,713,24.1,2066,19.430076177936613,2536,23.85027743816421,1251,11.76525909903132,1381,12.987867958243204,500,4.702341766199568,342,3.216401768080504,504,4.739960500329164,1080,10.157058214991066,928,8.727546318066397,10633,571,0,70919,596,562,8.303782505910165,708,10.46099290780142,781,11.539598108747043,599,8.85047281323877,500,7.387706855791961,281,4.151891252955083,367,5.4225768321513,388,5.732860520094563,887,13.10579196217494,6101,3406,6768,1674,2.8420087603137416
"Greenfield, MA Micro Area",0.3,4.0,1.2,79.0,0.8,14.7,24640,24640,"Greenfield, MA Micro Area",24640,5528,11576,40.30131826741996,1655,27.168494516450647,6.078062109966397,26.452125106162995,54162,1899,10,541,694,763,29,19,23,39,63,89,236,389,12816,11,60515,7259,47.3,72584,23.1,1169,33.8,1923,15.068171133051244,2408,18.868515906597715,1991,15.60100297758972,1532,12.004388026955022,902,7.067857702554459,531,4.160789844851904,828,6.488011283497884,798,6.252938410907381,1816,14.229744554145118,12762,351,35,70922,1338,477,4.843623070674249,545,5.534118602761982,1046,10.62144597887896,968,9.82940698619009,953,9.677091795288383,750,7.615759545085296,542,5.503655564581641,1118,11.35255889520715,2710,27.518277822908203,5502,3297,9848,2366,3.909774436090226
"Greensboro-High Point, NC Metro Area",0.1,1.6,1.1,85.4,1.6,10.3,24660,24660,"Greensboro-High Point, NC Metro Area",24660,50680,105077,31.41604436144931,7315,26.49509976196944,11.673185753120707,30.415670123460544,526403,23288,307,11052,9059,9072,367,758,936,1094,3358,2246,5162,9406,116183,106,628128,44825,38.9,63083,18.9,1045,29.6,28675,23.480425472679183,25257,20.681607887130188,16190,13.257126012299077,10191,8.344865422565775,7002,5.733563702169125,4850,3.971405877680699,5537,4.533953473137738,12498,10.233944465825438,11078,9.071182332566346,122123,8423,102,779894,8158,4684,4.1537342816097045,10663,9.4558643562776,13561,12.025787914797013,13128,11.641806927620028,10798,9.575581292233474,10113,8.968128691272192,7614,6.7520351879112495,10083,8.941524927726443,23342,20.699501622829576,75437,33992,112766,18534,2.9506724744001223
"Greensburg, IN Micro Area",0.0,2.8,0.0,87.1,1.0,9.0,24700,24700,"Greensburg, IN Micro Area",24700,1835,2638,20.07640772936161,77,44.02856984663086,9.456840706494656,26.438181717512872,18061,1020,0,377,355,213,0,3,0,56,53,111,252,92,6932,0,20761,848,40.4,74228,16.4,828,21.9,1399,28.49867590140558,1130,23.01894479527399,627,12.772458749236096,350,7.129761662253005,138,2.8111631696883275,133,2.7093094316561417,172,3.5037685883071905,743,15.135465471582808,213,4.338969240171115,4909,196,0,26411,63,160,6.132617861249521,439,16.826370256803372,399,15.293215791490994,422,16.17477960904561,146,5.596013798390188,116,4.446147949405903,86,3.2962821004216174,95,3.641241855116903,457,17.516289766193943,1638,1302,2609,362,1.7436539665719375
"Greenville, MS Micro Area",0.1,1.8,0.8,93.3,0.8,3.2,24740,24740,"Greenville, MS Micro Area",24740,2545,3747,20.53457050860368,236,32.500086556105664,20.79077658138005,26.17456635391061,28883,1632,0,1231,1340,595,33,0,33,39,244,433,775,596,7755,0,34061,1514,38.3,40117,24.3,786,31.9,746,19.81934112646121,587,15.595111583421891,357,9.484590860786398,417,11.07863974495218,144,3.825717321997875,247,6.562167906482465,161,4.277364505844846,245,6.5090329436769405,860,22.8480340063762,3764,686,0,43674,434,403,5.409395973154362,532,7.140939597315437,760,10.201342281879194,669,8.979865771812081,630,8.456375838926174,655,8.791946308724832,445,5.973154362416108,400,5.369127516778524,1989,26.69798657718121,3632,1383,7450,1588,4.662223657555562
