NAME,metropolitan statistical area/micropolitan statistical area,median_mortgage_burden,mortgage_10_15,mortgage_10_15_pct,mortgage_15_20,mortgage_15_20_pct,mortgage_20_25,mortgage_20_25_pct,mortgage_25_30,mortgage_25_30_pct,mortgage_30_35,mortgage_30_35_pct,mortgage_35_40,mortgage_35_40_pct,mortgage_40_50,mortgage_40_50_pct,mortgage_less_10,mortgage_less_10_pct,mortgage_over_50,mortgage_over_50_pct,mortgage_total
"Laredo, TX Metro Area",29700,23.9,3927,14.356743318831573,4653,17.01093115928783,4503,16.46254524183819,3191,11.665996417212005,2418,8.839980989288195,1157,4.229883376594889,2305,8.4268635981428,1494,5.461923737798413,3545,12.960187182393156,27353
"Lares, PR Micro Area",29720,30.4,232,13.45707656612529,202,11.7169373549884,160,9.280742459396752,193,11.194895591647331,221,12.819025522041763,160,9.280742459396752,230,13.34106728538283,33,1.91415313225058,244,14.153132250580047,1724
"Las Cruces, NM Metro Area",29740,20.4,5893,20.434842915597475,5553,19.255842984950412,3266,11.325334627921492,3166,10.978569942437062,2150,7.45544073791525,1002,3.474582148553991,1495,5.184132047992232,2580,8.946528885498301,3480,12.067411054858173,28838
"Las Vegas, NM Micro Area",29780,21.3,488,16.845012081463583,657,22.67863306869175,323,11.149464963755609,305,10.52813255091474,182,6.282361063168795,112,3.8660683465654127,183,6.316879530548844,218,7.525025888850536,429,14.808422506040731,2897
"Las Vegas-Henderson-North Las Vegas, NV Metro Area",29820,22.4,52492,15.88053596657621,60826,18.401841817857285,48385,14.6380349909089,35027,10.596805861869711,22871,6.91922079729415,16070,4.861697267828997,19613,5.933569913747984,27636,8.360788157667837,44738,13.534698965036318,330543
"Laurel, MS Micro Area",29860,19.1,1956,23.08781869688385,1754,20.70349386213409,1245,14.695467422096318,608,7.176581680830972,329,3.883380547686497,422,4.981114258734656,290,3.4230406043437203,805,9.501888574126534,1019,12.027856468366384,8472
"Laurinburg, NC Micro Area",29900,20.1,828,24.111822947000583,579,16.860803727431566,377,10.978450786255097,285,8.299359347699475,259,7.542224810716366,123,3.5818287711124053,177,5.154338963308096,300,8.736167734420501,498,14.502038439138031,3434
"Lawrence, KS Metro Area",29940,19.5,2914,18.182952701859477,4410,27.517783601647324,2970,18.53238487457881,1411,8.804442780481716,707,4.411581180581555,741,4.623736428304006,724,4.517658804442781,1127,7.032322475976538,1022,6.3771371521277915,16026
"Lawrenceburg, TN Micro Area",29980,21.9,1094,17.858308847535096,988,16.12797910545217,1043,17.02579170747633,678,11.067580803134183,542,8.847535096310805,189,3.085210577864838,362,5.909239307868104,571,9.320927195559909,624,10.186092066601372,6126
"Lawton, OK Metro Area",30020,19.3,3204,21.405665419561732,3242,21.659540352752536,2472,16.515232495991448,1589,10.615980758952432,668,4.462854088722609,654,4.36932121859968,446,2.9796900053447355,1422,9.50026723677178,1190,7.950293960448958,14968
"Lebanon, MO Micro Area",30060,19.4,1042,18.757875787578758,1277,22.98829882988299,753,13.555355535553556,618,11.125112511251126,345,6.210621062106211,232,4.176417641764176,243,4.374437443744374,615,11.071107110711072,411,7.398739873987399,5555
"Lebanon, PA Metro Area",30140,19.4,4826,20.514346439957492,4798,20.395324123273113,3446,14.648246546227417,2425,10.30818278427205,1362,5.789585547290117,1104,4.69287991498406,1159,4.926673751328374,2689,11.430393198724762,1634,6.945802337938363,23525
"Lebanon-Claremont, NH-VT Micro Area",30150,21.6,5800,16.151939625163607,7188,20.017265866495865,5711,15.904090896432649,4050,11.278509565847001,2551,7.104068617895236,1467,4.085326798295692,2020,5.625330697039739,3065,8.535464646745941,3879,10.802305828622352,35909
"Le Mars, IA Micro Area",30180,16.9,1069,26.499752107089737,1021,25.309866137828458,599,14.848785324739714,253,6.271690629647993,166,4.1150223103619235,112,2.7764005949429844,121,2.9995042141794745,554,13.733267228557263,138,3.4209221616261773,4034
"Lewisburg, PA Micro Area",30260,18.4,1338,23.880064251293952,1334,23.808673924683205,744,13.278600749598429,507,9.048723897911833,296,5.282884169195074,142,2.5343565946814204,322,5.746921292164911,545,9.726932000713903,375,6.692843119757273,5603
"Lewisburg, TN Micro Area",30280,21.7,1351,22.824801486737627,840,14.19158641662443,802,13.549586078729515,861,14.54637607704004,319,5.389423889170468,244,4.122317959114715,434,7.332319648589289,499,8.430478121304274,563,9.511741848285183,5919
"Lewiston, ID-WA Metro Area",30300,21.0,1931,17.426225069939534,2306,20.810396173630537,1547,13.96083385975995,1307,11.794964353397708,849,7.661763378756429,269,2.427578738381013,396,3.5736846854976987,980,8.843967150979154,1442,13.013265950726469,11081
"Lewiston-Auburn, ME Metro Area",30340,20.4,4044,19.465703971119133,4511,21.713598074608907,2833,13.636582430806257,2477,11.922984356197352,1252,6.026474127557161,1024,4.929001203369435,869,4.182912154031287,1596,7.68231046931408,2113,10.170878459687124,20775
"Lewistown, PA Micro Area",30380,18.3,1839,27.394607478027705,1368,20.378370326232684,787,11.72352152539848,412,6.137345449128557,450,6.703411291523908,401,5.9734842842246385,420,6.256517205422315,612,9.116639356472515,420,6.256517205422315,6713
"Lexington, NE Micro Area",30420,19.3,650,20.236612702366127,744,23.163138231631383,441,13.729763387297634,293,9.122042341220423,231,7.191780821917808,93,2.895392278953923,43,1.3387297633872977,320,9.9626400996264,394,12.266500622665006,3212
"Lexington-Fayette, KY Metro Area",30460,18.4,19430,22.829011526124706,19193,22.550551632573935,11535,13.552889755730751,7794,9.157453208163457,4761,5.593871532469363,3157,3.7092737718978745,3274,3.8467413142836997,9755,11.461503213450671,5869,6.895700908225728,85111
"Lexington Park, MD Metro Area",30500,19.5,9602,21.712192474674385,9726,21.992583212735166,6899,15.600126628075254,4558,10.30662083936324,2720,6.150506512301012,1466,3.3149421128798844,2054,4.644536903039074,3684,8.330318379160637,3379,7.640647612156296,44224
"Liberal, KS Micro Area",30580,23.9,225,11.182902584493041,363,18.041749502982107,344,17.09741550695825,332,16.50099403578529,198,9.840954274353876,100,4.970178926441352,26,1.2922465208747516,145,7.20675944333996,272,13.518886679920477,2012
"Lima, OH Metro Area",30620,17.5,4151,25.65195896675318,3637,22.475590161908293,1945,12.019527870473365,1330,8.219008775182301,822,5.079718205413422,443,2.7376096897787665,653,4.03534791743913,2096,12.952663453219627,1025,6.334198492151774,16182
"Lincoln, IL Micro Area",30660,17.4,1170,26.151095216808223,1270,28.386231560125168,502,11.220384443451051,393,8.784085829235583,184,4.112650871703174,142,3.173893607510058,144,3.2185963343763966,457,10.214573088958428,188,4.202056325435851,4474
"Lincoln, NE Metro Area",30700,19.5,10347,19.775620198004663,12229,23.37257750086006,8705,16.637360957149955,5095,9.737777607889607,3489,6.668323076335001,1830,3.497572722755246,1999,3.820572608080731,4768,9.11280149841367,3646,6.9683880585604525,52322
"Little Rock-North Little Rock-Conway, AR Metro Area",30780,18.6,26955,22.45407972010496,26458,22.040068307717938,16642,13.863134657836646,9652,8.040318214003083,5624,4.68490982548211,4195,3.4945228872506147,5418,4.513307509683869,13877,11.559831729768003,10588,8.820025823649464,120045
"Lock Haven, PA Micro Area",30820,18.7,1438,24.270042194092827,1300,21.940928270042196,599,10.109704641350211,562,9.485232067510548,354,5.974683544303797,141,2.3797468354430378,371,6.261603375527426,563,9.50210970464135,580,9.78902953586498,5925
"Logan, UT-ID Metro Area",30860,20.5,3674,18.393912085711424,4101,20.531691198558125,3113,15.585260839090816,2287,11.449884850305397,1238,6.198057474717132,849,4.250525683388405,926,4.636026834885351,1898,9.50235305897667,1824,9.131871432862722,19974
"Logansport, IN Micro Area",30900,16.2,1594,25.487687879756955,1151,18.404221298369045,690,11.03293891909178,339,5.42053086024944,274,4.381196034537896,181,2.8941477454429165,161,2.574352414454749,1235,19.747361688519348,600,9.593859929645026,6254
"Longview, TX Metro Area",30980,19.1,7537,21.795835743204165,7245,20.951417004048583,5322,15.3903990746096,2748,7.94679005205321,1731,5.0057836899942165,1453,4.201850780798149,1373,3.9705031810294966,3751,10.84731058415269,3337,9.650086755349912,34580
"Longview-Kelso, WA Metro Area",31020,23.8,2537,13.622207903780067,3863,20.742053264604813,2450,13.155068728522338,2466,13.2409793814433,1888,10.137457044673539,654,3.51159793814433,1541,8.274269759450172,1024,5.498281786941581,2122,11.393900343642612,18624
"Los Alamos, NM Micro Area",31060,16.3,1120,27.559055118110237,944,23.228346456692915,497,12.229330708661418,424,10.433070866141732,107,2.6328740157480315,32,0.7874015748031495,5,0.12303149606299213,644,15.846456692913385,262,6.446850393700787,4064
"Los Angeles-Long Beach-Anaheim, CA Metro Area",31080,26.2,171804,11.55187565683794,228564,15.368343621973334,211166,14.198524917649417,167986,11.295158343749726,123927,8.33268896256755,90389,6.077637824182932,117052,7.870422978418398,88453,5.947463723046531,277918,18.686841859311112,1487239
"Louisville/Jefferson County, KY-IN Metro Area",31140,19.0,52634,21.347772302326053,56223,22.803431283080855,35528,14.40976658352092,22516,9.132242298878547,13107,5.316055241224068,9844,3.9926182798969805,10640,4.315467137149926,25237,10.235850013181642,19966,8.097990306422503,246555
"Lubbock, TX Metro Area",31180,20.7,7679,18.428125749940005,8547,20.511159107271418,6974,16.73626109911207,4046,9.709623230141588,2747,6.592272618190545,1759,4.221262299016079,1615,3.8756899448044155,3542,8.500119990400767,4483,10.758339332853371,41670
"Ludington, MI Micro Area",31220,19.3,1087,22.2517911975435,1094,22.39508700102354,727,14.882292732855682,492,10.07164790174002,309,6.325486182190379,186,3.8075742067553735,208,4.257932446264074,397,8.12691914022518,356,7.2876151484135105,4885
"Lufkin, TX Micro Area",31260,20.5,1887,19.953473617426244,2152,22.755630749709212,1791,18.938352543089778,882,9.32642487046632,673,7.116421698212965,133,1.4063656550703183,414,4.377709633076028,470,4.969863593105636,953,10.077191498361003,9457
"Lumberton, NC Micro Area",31300,20.6,1981,18.829008649367932,1875,17.821499857427998,1391,13.221176694230586,931,8.84896872920825,625,5.940499952476,494,4.695371162437031,534,5.075563159395495,1123,10.673890314608878,1360,12.926527896587778,10521
"Lynchburg, VA Metro Area",31340,18.4,9354,22.00061152009784,9148,21.51609944257591,5982,14.0696662511466,3236,7.611073217771715,2378,5.593056894889104,1501,3.5303525648564102,2085,4.903920784627325,5642,13.26998612319778,3019,7.100689136110263,42517
"Macomb, IL Micro Area",31380,18.2,965,25.0844814140889,687,17.858071224330647,641,16.66233428645698,211,5.484793345463998,236,6.134650376917078,191,4.964907720301533,125,3.2492851572654016,504,13.1011177540941,269,6.992461658435143,3847
"Macon-Bibb County, GA Metro Area",31420,18.9,6522,21.68650661701137,6195,20.599188667952383,4100,13.633038505020947,2356,7.834009443373013,1462,4.861342023009909,996,3.311830817317284,1989,6.613686240606503,3598,11.963822570991555,2654,8.824898583494049,30074
"Madison, IN Micro Area",31500,18.4,1260,24.442289039767218,1015,19.689621726479146,704,13.656644034917557,451,8.74878758486906,311,6.03297769156159,183,3.5499515033947624,115,2.2308438409311346,606,11.755577109602328,484,9.38894277400582,5155
"Madison, WI Metro Area",31540,20.0,22891,19.042667354357825,29073,24.185377134823515,20779,17.285727358184495,12781,10.632315384039465,7588,6.31233934231214,5226,4.347428229167534,5069,4.216822367709573,8048,6.695006197539286,8493,7.065194785748155,120209
"Madisonville, KY Micro Area",31580,17.3,1882,27.976809870670433,1416,21.049502006838114,782,11.624795599821615,464,6.89757692879441,406,6.035379812695109,280,4.162330905306972,216,3.21094098409395,802,11.922104950200684,408,6.065110747733017,6727
"Magnolia, AR Micro Area",31620,19.9,532,20.105820105820104,438,16.55328798185941,372,14.058956916099774,270,10.204081632653061,80,3.0234315948601664,75,2.8344671201814062,181,6.8405139833711255,321,12.131519274376418,290,10.959939531368104,2646
"Malvern, AR Micro Area",31680,18.3,828,18.33887043189369,1088,24.097452934662236,472,10.454042081949058,368,8.150609080841638,196,4.341085271317829,107,2.3698781838316725,205,4.540420819490587,693,15.348837209302326,527,11.672203765227021,4515
"Manchester-Nashua, NH Metro Area",31700,21.6,12567,16.435830030996193,16094,21.04863917552739,13773,18.01310472005336,8634,11.292031231608272,5795,7.579027216489452,3988,5.215730895489204,4100,5.362210800277266,5092,6.659604242685814,6365,8.324505303357267,76461
"Manhattan, KS Metro Area",31740,20.0,2644,17.646666221717947,3782,25.241940866315154,2300,15.350730828272042,1596,10.652072348661818,1055,7.041313488620436,493,3.290395781886138,662,4.4183407862243875,1052,7.021290796235734,1341,8.95014349596209,14983
"Manitowoc, WI Micro Area",31820,18.0,3327,22.951158940397352,3503,24.16528697571744,1734,11.961920529801324,1074,7.408940397350994,870,6.001655629139073,417,2.876655629139073,553,3.8148454746136866,1743,12.024006622516556,1190,8.20916114790287,14496
"Mankato, MN Metro Area",31860,19.6,3149,19.565082323703013,3577,22.22429325877602,2714,16.86237962100031,1413,8.779123951537745,912,5.6663560111835976,788,4.895930413171793,618,3.8397017707362533,1577,9.798073936004972,1279,7.946567256912084,16095
"Mansfield, OH Metro Area",31900,18.3,4493,23.52971982194292,4547,23.812516365540716,2701,14.145064152919613,1361,7.127520293270489,1034,5.41503011259492,979,5.1269965959675305,694,3.6344592825346953,1979,10.363969625556429,1180,6.1796281749149,19095
"Marietta, OH Micro Area",31930,18.0,2202,24.21909370875495,2073,22.8002639683238,1173,12.901451825780907,829,9.117905851297845,351,3.860536735591729,281,3.0906291245050594,459,5.048394192696876,1074,11.812582490101189,622,6.841179058512978,9092
"Marinette, WI-MI Micro Area",31940,18.8,2603,22.247863247863247,2378,20.324786324786327,1761,15.05128205128205,1035,8.846153846153847,694,5.931623931623932,370,3.1623931623931623,527,4.504273504273504,1418,12.11965811965812,859,7.3418803418803416,11700
"Marion, IN Micro Area",31980,18.6,2861,25.16492215674202,2340,20.582285161403817,1675,14.73304600228692,718,6.315419122174333,625,5.497405224733925,456,4.010906851965872,382,3.360014073357375,1117,9.824962617644472,1128,9.921716949599789,11369
"Marion, NC Micro Area",32000,18.4,1225,18.396155578915753,1372,20.603694248385644,1129,16.95449767232317,472,7.0881513740801925,371,5.571407118185913,123,1.847124192821745,337,5.0608199429343745,1156,17.359963958552335,455,6.832857786454423,6659
"Marion, OH Micro Area",32020,18.1,2340,23.867809057527538,2494,25.438596491228072,1385,14.126886984904122,790,8.057935536515707,399,4.069767441860465,253,2.580579355365157,476,4.855161158710731,998,10.17951856385149,654,6.670746634026928,9804
"Marion-Herrin, IL Micro Area",32060,18.1,2762,24.029928658430485,2429,21.132764920828258,1792,15.590742996345918,1085,9.439707673568819,391,3.401774839046459,324,2.818862014964329,435,3.7845832608317385,1456,12.667478684531059,797,6.934052549156082,11494
"Marquette, MI Micro Area",32100,18.8,2524,23.100860333150283,2366,21.65476844224785,1459,13.3534687900421,1063,9.729086582463847,647,5.921654768442248,426,3.898956617243273,441,4.036243822075782,1105,10.113490755994874,859,7.861980596741717,10926
"Marshall, MN Micro Area",32140,17.6,873,23.28620965590824,814,21.712456655108028,498,13.283542277940786,246,6.561749799946652,205,5.4681248332888766,123,3.280874899973326,160,4.267804747932782,581,15.497465990930914,249,6.641771138970393,3749
"Marshall, MO Micro Area",32180,17.7,827,27.275725593667545,518,17.084432717678098,363,11.972295514511872,414,13.654353562005278,114,3.7598944591029024,94,3.100263852242744,58,1.912928759894459,405,13.357519788918207,228,7.519788918205805,3032
"Marshalltown, IA Micro Area",32260,19.3,1352,21.361984515721282,1253,19.797756359614475,1093,17.269710854795388,567,8.958761257702639,283,4.471480486648759,327,5.166693000474008,185,2.923052614947069,722,11.407805340496129,528,8.342550165902987,6329
"Martin, TN Micro Area",32280,17.2,1233,27.57155635062612,1017,22.741502683363148,597,13.349731663685152,321,7.177996422182469,251,5.612701252236136,120,2.6833631484794274,146,3.264758497316637,483,10.800536672629695,175,3.913237924865832,4472
"Martinsville, VA Micro Area",32300,18.9,1982,22.259658580413298,1652,18.553459119496853,1037,11.646451033243487,575,6.457771787960468,665,7.468553459119496,276,3.0997304582210243,463,5.199910152740341,1155,12.971698113207546,1016,11.410601976639713,8904
"Maryville, MO Micro Area",32340,18.1,553,22.146575891069283,668,26.75210252302763,266,10.65278334000801,209,8.370044052863436,108,4.325190228273929,109,4.365238285943131,122,4.885863035642771,274,10.973167801361635,165,6.607929515418502,2497
"Mason City, IA Micro Area",32380,17.8,2364,26.39571237159446,1921,21.449307726663687,1293,14.437248771773111,565,6.308619919606967,295,3.29388119696293,342,3.8186690486824473,438,4.890576150066995,1044,11.656989727556946,692,7.726663689146942,8956
"Massena-Ogdensburg, NY Micro Area",32390,18.3,3258,22.493786246893123,3006,20.75393537696769,1834,12.662247997790665,1183,8.167633250483291,575,3.969897818282243,395,2.7271471969069316,932,6.434686550676609,1987,13.71858602595968,1273,8.789008561170947,14484
"Mayagüez, PR Metro Area",32420,23.3,1932,12.627450980392158,2741,17.915032679738562,2630,17.18954248366013,1359,8.882352941176471,1084,7.0849673202614385,956,6.248366013071895,1015,6.633986928104576,1076,7.032679738562092,2181,14.254901960784313,15300
"Mayfield, KY Micro Area",32460,18.5,1296,23.397725221159053,1365,24.643437443581874,633,11.428055605705001,383,6.9146055244629,301,5.43419389781549,183,3.303845459469218,282,5.09117169164109,492,8.882469759884454,526,9.496298970933381,5539
"McAlester, OK Micro Area",32540,18.2,1500,25.680534155110422,1261,21.588769046396163,807,13.81612737544941,495,8.47457627118644,178,3.0474233864064373,155,2.6536551960280774,258,4.417051874678993,608,10.409176510871426,550,9.416195856873824,5841
"McAllen-Edinburg-Mission, TX Metro Area",32580,21.6,12444,17.33775461866414,14027,19.543288656059296,9688,13.497924039345724,6765,9.425418675286314,4647,6.474489369409535,3293,4.588012372168195,4786,6.66815281299635,5949,8.288516733078831,9615,13.396215899908045,71774
"McComb, MS Micro Area",32620,19.9,1411,24.315009477856282,1062,18.30087885576426,530,9.13320696191625,503,8.667930380837499,369,6.358779941409616,116,1.9989660520420474,362,6.238152679648458,377,6.496639669136653,922,15.8883336205411,5803
"McMinnville, TN Micro Area",32660,18.7,1124,20.84956408829531,1164,21.59154145798553,690,12.799109627156371,442,8.19884993507698,378,7.0116861435726205,91,1.6879985160452606,211,3.9139306251159343,689,12.780560192914118,567,10.51752921535893,5391
"McPherson, KS Micro Area",32700,19.5,1102,20.835696729060313,1316,24.881830213650975,870,16.449234259784458,510,9.642654566080544,357,6.749858196256381,177,3.3465683494044245,204,3.8570618264322176,355,6.712043864624692,373,7.052372849309889,5289
"Meadville, PA Micro Area",32740,18.7,2702,22.14391083428946,2584,21.176856253073268,1686,13.817406982461891,1131,9.268972299623012,508,4.163251925913785,422,3.4584494345189314,615,5.040157351253892,1483,12.153745287657761,1039,8.514997541386657,12202
"Medford, OR Metro Area",32780,22.9,4861,13.529460881182331,7099,19.75841242450388,6161,17.147707979626485,3736,10.398285507528737,3141,8.742241643240837,2042,5.683431211556124,2377,6.615825656155196,2322,6.462745971221019,3960,11.021737315260653,35929
"Memphis, TN-MS-AR Metro Area",32820,19.9,41206,20.724445249160077,40679,20.459392037338805,28055,14.110185688132457,18880,9.49564447663307,12341,6.206872271511054,7476,3.760033798056612,9417,4.736254451083348,17754,8.92932584947794,22013,11.071378276701472,198828
"Menomonie, WI Micro Area",32860,19.7,1586,21.903052064631957,1450,20.024858444966164,1241,17.138516779450352,615,8.493302030106339,539,7.443723242646043,280,3.866869216958983,263,3.6320950145007593,661,9.128573401463887,592,8.175666344427565,7241
"Merced, CA Metro Area",32900,24.8,4031,13.821835139212729,4602,15.77972843231381,4088,14.017281580030176,3197,10.962145110410095,2312,7.927581950349746,1870,6.412014812782883,2066,7.084076258400768,1929,6.6143190234535725,4856,16.650665203675764,29164
"Meridian, MS Micro Area",32940,20.2,1989,19.673590504451038,2083,20.60336300692384,1087,10.751730959446093,809,8.001978239366963,683,6.755687438180019,557,5.509396636993076,551,5.450049455984174,924,9.13946587537092,1379,13.63996043521266,10110
"Mexico, MO Micro Area",33020,18.0,592,18.494220556076225,602,18.80662293033427,541,16.900968447360203,240,7.497656982193064,284,8.87222742892846,42,1.3120899718837862,55,1.718213058419244,629,19.65010934083099,175,5.467041549515776,3201
"Miami, OK Micro Area",33060,19.7,814,21.43233280674039,799,21.037388098999475,531,13.981042654028435,338,8.89942074776198,211,5.555555555555555,204,5.371248025276461,183,4.818325434439179,319,8.399157451290153,367,9.662980516061085,3798
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",33100,26.4,92206,11.518162410512076,121301,15.152643196294441,112525,14.056365369312966,88582,11.06546062781143,66511,8.30840184028771,50574,6.317588288714809,61675,7.704299792511684,47646,5.951829232493095,154512,19.301285278322904,800527
"Michigan City-La Porte, IN Metro Area",33140,17.6,4943,24.875446630768455,3654,18.388606512002415,2601,13.089426802878567,1650,8.303557948769564,931,4.68521966685119,583,2.933923808565246,729,3.6686628755472803,3053,15.364098434905138,1605,8.077097277439485,19871
"Middlesborough, KY Micro Area",33180,20.2,347,18.9410480349345,398,21.724890829694324,182,9.934497816593886,185,10.09825327510917,175,9.552401746724891,26,1.4192139737991267,125,6.823144104803494,157,8.569868995633188,223,12.172489082969433,1832
"Midland, MI Metro Area",33220,17.4,3968,26.074385596004728,3285,21.586279405966618,2101,13.806019187803917,1016,6.676304376396374,744,4.888947299250887,502,3.298725193849389,474,3.1147325535550006,2046,13.444605072939938,1054,6.926008673938757,15218
"Midland, TX Metro Area",33260,20.0,5158,19.733721019205756,5812,22.235825235289617,3321,12.705639299104751,2552,9.763562629122351,2261,8.650241028387788,955,3.653684291070472,1449,5.543652919121586,2050,7.842987221669599,2504,9.579921952712526,26138
"Milledgeville, GA Micro Area",33300,19.3,1249,25.437881873727086,1046,21.30346232179226,702,14.29735234215886,598,12.179226069246436,88,1.7922606924643585,132,2.6883910386965377,209,4.256619144602851,255,5.193482688391039,525,10.692464358452138,4910
"Milwaukee-Waukesha, WI Metro Area",33340,19.8,51634,20.099575306258295,56968,22.175942325733484,41036,15.97409017832466,25658,9.987893698105422,15664,6.097527745230467,9631,3.749060885745316,11968,4.658785243546873,21357,8.313642751205764,21439,8.345562904111082,256891
"Minden, LA Micro Area",33380,23.7,725,18.729010591578405,493,12.735727202273313,297,7.672436063032809,401,10.359080340997158,238,6.148282097649186,270,6.974941875484371,281,7.259106174115216,495,12.787393438388014,671,17.33402221648153,3871
"Mineral Wells, TX Micro Area",33420,23.3,469,15.990453460620524,532,18.138424821002385,406,13.842482100238662,283,9.648823729969315,151,5.148312308216843,205,6.989430617115581,360,12.274122059324924,194,6.614387998636209,324,11.04670985339243,2933
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",33460,19.6,147844,20.502821419210612,164299,22.78478028431918,114514,15.880658613129272,71662,9.937996729955026,45307,6.283118219475766,26899,3.7303197515986195,30936,4.2901658736553365,60451,8.383269240636757,56921,7.893733245873268,721091
"Minot, ND Metro Area",33500,19.7,2301,20.23746701846966,2623,23.06948109058927,2019,17.757255936675463,901,7.924362357080035,752,6.613896218117854,613,5.391380826737027,576,5.065963060686015,899,7.9067722075637645,674,5.927880386983289,11370
"Missoula, MT Metro Area",33540,22.4,3049,15.00935315545929,4148,20.419415181648123,3507,17.26395589248794,2653,13.059958649207443,1404,6.9114896130747265,1018,5.01132224081914,1347,6.630894949296053,1285,6.325686718519248,1876,9.235010337698139,20314
"Mitchell, SD Micro Area",33580,18.2,907,24.951856946354884,775,21.320495185694636,507,13.947730398899589,275,7.565337001375516,240,6.602475928473177,149,4.099037138927097,124,3.4112792297111416,411,11.306740027510315,247,6.795048143053645,3635
"Moberly, MO Micro Area",33620,18.2,705,20.638173302107727,767,22.453161592505854,388,11.358313817330211,344,10.070257611241217,230,6.7330210772833725,128,3.747072599531616,133,3.8934426229508197,488,14.285714285714285,193,5.649882903981265,3416
"Mobile, AL Metro Area",33660,19.7,12751,20.927293615624485,11980,19.661907106515674,8299,13.620548170031183,5988,9.82767109798129,3800,6.236665025439028,2885,4.7349417364188415,2735,4.488757590677827,6164,10.116527162317414,5985,9.82274741506647,60930
"Modesto, CA Metro Area",33700,23.8,11231,15.735421862302799,12307,17.24297363185474,9796,13.724885812760949,7581,10.621514837335724,5917,8.290133662117858,4086,5.724773727127525,4970,6.963319976462016,4560,6.388881105164346,10614,14.870961414520695,71374
"Monroe, LA Metro Area",33740,18.7,5519,21.717231338291427,4540,17.86487230944792,2781,10.943218038012041,1765,6.945264234840436,1541,6.063825601070318,1119,4.403258174949829,1061,4.175028528705781,3719,14.634242316924409,3072,12.088301263133042,25413
"Monroe, MI Metro Area",33780,18.6,7527,24.257952238228754,6275,20.223017177479132,4405,14.196396919011248,2552,8.224564117438526,1422,4.582809629701247,1322,4.260530471494409,1264,4.073608559734442,3404,10.970382545360792,2729,8.79499822746463,31029
"Montgomery, AL Metro Area",33860,19.1,13091,22.30533310615096,12001,20.448117226103253,8553,14.573181121144998,4640,7.905946498551712,3410,5.810189129323565,2378,4.051797580507753,2345,3.995569943772363,6351,10.821264269892657,5599,9.539955699437723,58690
"Monticello, IN Micro Area",33900,18.6,1122,22.138910812943962,908,17.91633780584057,909,17.93606945540647,400,7.892659826361484,291,5.741910023677979,147,2.9005524861878453,138,2.722967640094712,735,14.502762430939226,371,7.320441988950275,5068
"Monticello, NY Micro Area",33910,21.2,1613,16.043365824547443,1981,19.703600556992242,1393,13.85518201710762,1075,10.69226178635369,639,6.355679331609309,424,4.217226974338572,635,6.31589417147404,1100,10.940919037199125,1183,11.766461110005967,10054
"Montrose, CO Micro Area",33940,23.1,818,12.143705463182899,1231,18.274940617577197,1205,17.88895486935867,683,10.139548693586699,483,7.170427553444181,341,5.062351543942993,448,6.65083135391924,514,7.630641330166271,910,13.509501187648457,6736
"Morehead City, NC Micro Area",33980,22.3,1942,15.233762158770004,2572,20.175713837464702,2117,16.606526513962976,1252,9.821148415437715,1032,8.095387511766551,536,4.204581110762472,807,6.330404769375589,851,6.67555695010982,1585,12.433322874176342,12748
"Morgan City, LA Micro Area",34020,18.6,791,17.492260061919502,1045,23.10924369747899,696,15.391419725785052,258,5.705440070765149,217,4.798761609907121,137,3.0296329057938967,146,3.228659885006634,689,15.236620964175144,497,10.990712074303406,4522
"Morgantown, WV Metro Area",34060,16.3,5799,30.266179540709814,4118,21.49269311064718,2120,11.064718162839249,1116,5.824634655532359,1008,5.260960334029228,376,1.962421711899791,635,3.3141962421711897,2708,14.133611691022965,1217,6.351774530271399,19160
"Morristown, TN Metro Area",34100,18.6,3848,22.801611756340364,3763,22.297937899976297,2696,15.975349608912065,1415,8.384688314766532,585,3.4664612467409337,520,3.0812988859919415,884,5.2382081061863,1817,10.766769376629533,1289,7.638065892391562,16876
"Moscow, ID Micro Area",34140,20.5,926,17.00955180014695,1180,21.675238795003672,920,16.899338721528288,688,12.637766348273328,423,7.770022042615723,179,3.2880235121234382,192,3.526818515797208,526,9.662013225569433,403,7.402645113886848,5444
"Moses Lake, WA Micro Area",34180,21.4,2559,19.121273257117238,2477,18.50855563027722,2201,16.44623776432788,1330,9.937981020697901,848,6.336396921467534,627,4.685048195471867,955,7.13591870283195,1029,7.688859000224165,1343,10.035119181050586,13383
"Moultrie, GA Micro Area",34220,19.0,692,15.079538025713662,981,21.377206363042056,707,15.406406624536936,336,7.321856613641316,137,2.9853998692525607,237,5.164523861407714,109,2.3752451514491177,810,17.650904336456744,552,12.028764436696449,4589
"Mountain Home, AR Micro Area",34260,21.7,1156,17.271776482892573,1211,18.093530554310476,1030,15.389212610189752,729,10.891976692066338,538,8.038248916778725,261,3.899596593455849,439,6.559091588226505,638,9.532347228447632,691,10.324219333632154,6693
"Mountain Home, ID Micro Area",34300,22.1,885,20.76002814919071,616,14.449917898193759,669,15.69317382125264,361,8.468214872155759,328,7.694112127609665,128,3.0025803424818203,465,10.907811400422238,317,7.436077879427633,421,9.875674407694113,4263
