NAME,metropolitan statistical area/micropolitan statistical area,median_rent_burden,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,total_rent_burden
"Sacramento-Roseville-Folsom, CA Metro Area",40900,32.9,8309,2.529137280804551,22241,6.7698329837975715,34076,10.372232757334924,37647,11.459192587609692,36139,11.000179587314438,29958,9.118774179605579,22799,6.939679969317964,32361,9.850212004346622,88117,26.821517604122597,328531
"Safford, AZ Micro Area",40940,23.0,334,10.130421595389748,271,8.21959356991204,490,14.8619957537155,564,17.10646041856233,303,9.1901728844404,247,7.4916590840157715,75,2.2747952684258417,132,4.003639672429482,457,13.861085835608128,3297
"Saginaw, MI Metro Area",40980,32.1,664,3.23208722741433,1867,9.08781152647975,1931,9.399338006230531,2034,9.900700934579438,2022,9.842289719626168,2159,10.509151090342678,1093,5.320288161993769,1740,8.4696261682243,5357,26.07573987538941,20544
"St. Cloud, MN Metro Area",41060,27.7,1083,4.346779048765804,2698,10.828817981135861,3234,12.980132450331125,3048,12.233594220349188,3347,13.433674493277142,1612,6.4699979931768015,1289,5.17359020670279,1912,7.674091912502509,5522,22.163355408388522,24915
"St. George, UT Metro Area",41100,32.3,651,3.549618320610687,1031,5.6215921483097055,2183,11.902944383860415,1827,9.961832061068703,2143,11.68484187568157,1673,9.122137404580153,1497,8.162486368593239,1718,9.367502726281353,4494,24.50381679389313,18340
"St. Joseph, MO-KS Metro Area",41140,28.1,812,5.458823529411765,1673,11.24705882352941,1961,13.183193277310925,1605,10.789915966386554,1221,8.208403361344537,1263,8.490756302521008,853,5.734453781512605,900,6.050420168067227,3352,22.534453781512607,14875
"St. Louis, MO-IL Metro Area",41180,28.0,14959,4.330419175544233,34931,10.112031032885595,46546,13.474409448818896,42918,12.424154701250579,36837,10.66379110699398,27242,7.8861741547012505,20238,5.85861509958314,25693,7.43776053728578,73270,21.210629921259844,345440
"St. Marys, PA Micro Area",41260,27.5,220,7.719298245614035,198,6.947368421052631,432,15.157894736842106,231,8.105263157894736,296,10.385964912280702,144,5.052631578947368,317,11.12280701754386,189,6.631578947368421,427,14.982456140350878,2850
"Salem, OH Micro Area",41400,26.1,439,3.947841726618705,1676,15.071942446043165,1167,10.494604316546763,1308,11.762589928057555,665,5.98021582733813,582,5.233812949640288,591,5.3147482014388485,881,7.922661870503597,2176,19.568345323741006,11120
"Salem, OR Metro Area",41420,31.5,1585,2.69164147675169,4632,7.8660462588730775,6454,10.960160309751044,7230,12.277960805624428,6796,11.540943517983902,5164,8.769486805013075,3920,6.656930339978942,4864,8.260027850422851,15781,26.799239207961143,58886
"Salina, KS Micro Area",41460,27.3,214,2.6996341617257475,876,11.050838905008199,1053,13.28371388923931,1139,14.368613599091711,635,8.01059669484042,512,6.458937807493377,460,5.802951936419831,452,5.7020310331777475,1818,22.93427526176359,7927
"Salinas, CA Metro Area",41500,32.7,1433,2.274133908875946,3795,6.02256677193595,6146,9.75354291971498,7229,11.47223588783267,7892,12.524399727040453,6590,10.458159427419739,4272,6.7795534254836305,6937,11.008839445828638,15891,25.218605684541284,63013
"Salisbury, MD Metro Area",41540,30.7,989,5.396704136199935,1446,7.890428898832261,1984,10.826148641274692,2471,13.483575248281129,1467,8.00502018989414,1535,8.376077703808797,1404,7.661246316708501,1382,7.541198297500819,4483,24.46251227763833,18326
"Salt Lake City-Murray, UT Metro Area",41620,28.9,4268,3.0164675948830304,11373,8.038023888614036,19023,13.444766414587603,19603,13.854689377341156,17365,12.272952152095556,13883,9.812000848116474,9195,6.498692487101562,12075,8.53417202629161,28897,20.423351473602374,141490
"San Angelo, TX Metro Area",41660,30.1,413,2.689502474602761,1324,8.622036988799167,1532,9.976556394894503,1967,12.809325345141964,1790,11.656681427455066,1178,7.671268559520708,1263,8.224798124511592,1587,10.334722584006252,3042,19.80984631414431,15356
"San Antonio-New Braunfels, TX Metro Area",41700,30.9,9847,2.8430121435046973,24912,7.192557989132633,39046,11.273306809717115,45142,13.033335450603134,38644,11.157241928871283,30132,8.699669128474007,24214,6.99103240000231,32896,9.497687363941356,81787,23.61342887994503,346358
"San Diego-Chula Vista-Carlsbad, CA Metro Area",41740,33.7,10665,2.021310468739339,29052,5.50615206167982,53412,10.123041233596396,60285,11.42566353567286,61728,11.699151675043781,50513,9.573601097743106,38684,7.331680653793961,52421,9.935219510715882,148483,28.14160734456852,527628
"Sandpoint, ID Micro Area",41760,27.5,243,5.546678840447386,331,7.555352659210227,708,16.160693905501027,415,9.472723122574754,499,11.390093585939283,551,12.577037206117325,115,2.624971467701438,277,6.322757361333029,750,17.11937913718329,4381
"Sandusky, OH Metro Area",41780,26.4,567,4.627815866797257,1444,11.785830884753508,1505,12.283708782239634,1641,13.39373163565132,1121,9.149526607900752,889,7.255958210904343,461,3.762650995755795,790,6.447926869082599,2544,20.763956904995105,12252
"Sanford, NC Micro Area",41820,27.2,315,3.751786565030967,1032,12.291567413053835,1049,12.49404478323011,1112,13.244402096236302,730,8.694616484040019,583,6.9437827536922345,349,4.156741305383516,856,10.195331110052406,1643,19.56884230585993,8396
"San Francisco-Oakland-Fremont, CA Metro Area",41860,28.8,38715,5.001601959558273,73342,9.475074026034426,98701,12.751210512988791,96987,12.529778361143695,82205,10.620087539338442,63963,8.26339832466036,45080,5.82389813604254,64847,8.377602538330759,176798,22.840584353505967,774052
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",41940,27.6,15346,5.130176644424535,32834,10.976425123356913,40541,13.552879665164545,38284,12.798363264378269,32296,10.796571413289117,24964,8.345479587606809,19545,6.5339047644518145,23495,7.854392040971879,60718,20.298062393859567,299132
"San Juan-Bayamón-Caguas, PR Metro Area",41980,31.3,7656,2.9883953768867757,12009,4.687518296895676,17784,6.941695844116304,17447,6.810153362139966,19160,7.478795117705149,12484,4.872926839740662,11393,4.447072691858808,13529,5.2808256339996325,43349,16.920578786920697,256191
"San Luis Obispo-Paso Robles, CA Metro Area",42020,33.8,1146,2.7618450860365353,2273,5.477900419337735,4791,11.546247650262687,4159,10.023135875066275,4472,10.77746180170627,3743,9.02058128886104,2738,6.598544367860414,4040,9.736347423723913,11977,28.864414132163684,41494
"Santa Cruz-Watsonville, CA Metro Area",42100,30.8,1942,5.008898403445874,2411,6.218565422609682,4250,10.96180134636713,4407,11.366743184338809,4828,12.45260632947306,2932,7.562353305305512,2081,5.36741378865647,3125,8.06014804879936,10673,27.528307239947384,38771
"Santa Fe, NM Metro Area",42140,29.5,940,4.613496932515337,1801,8.839263803680982,2423,11.892024539877301,2130,10.45398773006135,2029,9.958282208588958,1336,6.557055214723927,923,4.530061349693251,1839,9.025766871165644,4817,23.641717791411043,20375
"Santa Maria-Santa Barbara, CA Metro Area",42200,33.7,1707,2.431416118280489,3978,5.666182377574566,7588,10.808193031934593,8421,11.994701307580549,7076,10.078910634418712,6007,8.556248753667777,5348,7.617582542802609,6539,9.314018744836623,19880,28.31666809104635,70206
"Santa Rosa-Petaluma, CA Metro Area",42220,32.0,2042,2.83575664153092,4923,6.8366454193225845,7233,10.044577761113194,8359,11.608271188323682,8448,11.731866849977086,7307,10.147342693274451,5073,7.044952714244053,6960,9.665458484356122,17587,24.423335971892403,72009
"Sault Ste. Marie, MI Micro Area",42300,28.9,272,7.4643249176728865,277,7.601536772777168,454,12.458836443468716,247,6.7782656421514815,409,11.223929747530187,356,9.769484083424809,240,6.586169045005488,274,7.5192096597146,615,16.877058177826566,3644
"Savannah, GA Metro Area",42340,29.8,1865,3.055373525557012,5139,8.419069462647444,7655,12.540956749672347,6926,11.346657929226737,7144,11.703800786369593,4393,7.196920052424639,4008,6.566186107470511,5359,8.77948885976409,14469,23.704128440366972,61040
"Sayre, PA Micro Area",42380,25.5,393,5.78707112354587,913,13.444264467677808,637,9.380061846561626,947,13.944927109409514,715,10.528640848181418,637,9.380061846561626,463,6.817847150640553,363,5.345309969076719,864,12.72272124871153,6791
"Scottsbluff, NE Micro Area",42420,30.0,121,2.4989673688558445,381,7.8686493184634445,614,12.680710450227178,632,13.052457662123091,455,9.3969434118133,397,8.199091284593143,202,4.171829822387443,487,10.057827344072697,1108,22.88310615448162,4842
"Scottsboro, AL Micro Area",42460,27.4,279,5.276096822995462,475,8.982602118003026,690,13.048411497730712,509,9.625567322239032,453,8.566565809379728,540,10.211800302571861,149,2.817700453857791,416,7.866868381240545,834,15.771558245083206,5288
"Scranton--Wilkes-Barre, PA Metro Area",42540,28.3,3918,5.147068483073002,8131,10.681677854994023,9148,12.017708648073462,8166,10.727657282484465,7936,10.42550675897584,5878,7.721916422537801,3494,4.590060561474495,5244,6.889031935996637,17161,22.544370147528277,76121
"Seaford, DE Micro Area",42580,31.8,993,5.136029792076135,1481,7.660080686872867,1978,10.230681700631013,1973,10.204820523430227,1738,8.989345194993275,1701,8.797972483707458,1666,8.616944243301955,1525,7.8876590462397855,4484,23.192303713665048,19334
"Searcy, AR Micro Area",42620,30.0,381,4.144006961061562,800,8.701326952360235,772,8.396780509027627,1123,12.21448770937568,938,10.202305851642375,1017,11.06156188818795,680,7.396127909506199,863,9.386556449858602,1437,15.629758538177072,9194
"Seattle-Tacoma-Bellevue, WA Metro Area",42660,29.4,22669,3.6093972661629956,52922,8.42633208875019,78446,12.490307377538592,83820,13.345964923454156,73431,11.691810430615153,59319,9.444873458534682,43923,6.993495792565938,53307,8.487632452571829,136589,21.747936088399904,628055
"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",42680,34.2,455,3.204451017677301,678,4.774984153813649,1595,11.233185435594056,1442,10.155644763715754,1502,10.578209733079795,877,6.176491302204381,896,6.310303542502993,1335,9.402070568349883,4040,28.452707937178673,14199
"Sebring, FL Metro Area",42700,31.4,653,6.7416890357216595,494,5.100144538509189,1002,10.344827586206897,911,9.405327276481518,1000,10.324179227751394,863,8.909766673549454,511,5.275655585380963,738,7.619244270080529,2437,25.16002477803015,9686
"Sedalia, MO Micro Area",42740,26.7,430,8.496344595929658,522,10.314167160640189,635,12.54692748468682,582,11.499703615886189,556,10.985971151946256,326,6.441414740169926,249,4.919976289270895,380,7.508397549891326,1027,20.292432325627345,5061
"Selinsgrove, PA Micro Area",42780,26.6,238,6.358535933742987,510,13.62543414373497,402,10.740048089767566,372,9.93855196366551,334,8.923323537269571,331,8.843173924659364,181,4.835693294149078,339,9.056906224953245,546,14.587229495057441,3743
"Selma, AL Micro Area",42820,36.3,367,6.10648918469218,258,4.292845257903495,434,7.221297836938436,577,9.600665557404326,477,7.9367720465890175,293,4.875207986688852,468,7.787021630615641,574,9.550748752079867,1606,26.722129783693845,6010
"Seneca, SC Micro Area",42860,30.3,391,4.726217816995044,860,10.395261694669406,827,9.996373745920465,556,6.720657560739755,937,11.326000241750272,679,8.20742173334945,468,5.656956364075909,773,9.343648011604012,1723,20.82678593013417,8273
"Seneca Falls, NY Micro Area",42900,27.4,127,3.315061341686244,537,14.017227877838684,332,8.666144609762465,576,15.035238841033674,380,9.919081179848604,222,5.794831636648395,302,7.883059253458627,196,5.116157661185069,834,21.769772905246672,3831
"Sevierville, TN Micro Area",42940,25.2,702,6.387043945045947,1190,10.827040305704667,1230,11.190974433627513,1748,15.903921390228367,1292,11.755072331907925,659,5.995814757528888,661,6.014011463925029,692,6.296060413065235,1644,14.957692657628968,10991
"Seymour, IN Micro Area",42980,25.9,285,6.054811982154239,660,14.021669853409815,480,10.197578075207138,560,11.897174421074995,556,11.812194603781602,441,9.369024856596559,372,7.903123008285533,302,6.415976205651158,504,10.707456978967496,4707
"Shawano, WI Micro Area",43020,25.4,334,8.423707440100884,627,15.813366960907945,377,9.508196721311474,387,9.760403530895335,309,7.793190416141235,363,9.155107187894075,207,5.220680958385877,307,7.742749054224464,589,14.85498108448928,3965
"Shawnee, OK Micro Area",43060,26.5,480,5.997750843433712,788,9.84630763463701,1077,13.457453454954393,895,11.183306260152442,834,10.421092090466075,583,7.28476821192053,414,5.1730601024615765,481,6.010246157690866,1429,17.85580407347245,8003
"Sheboygan, WI Metro Area",43100,23.2,809,5.696781916766424,2346,16.51996338286036,2342,16.49179635236955,1845,12.992042813886345,1755,12.35828462784311,969,6.823463136398845,570,4.013801844940497,787,5.541863249066967,1935,13.625800999929583,14201
"Shelby-Kings Mountain, NC Micro Area",43140,29.8,756,6.921809192455594,953,8.725508148690716,1245,11.399011170115363,924,8.459989013001282,876,8.020509064273943,863,7.901483244826955,539,4.934993590917414,1188,10.877128731001648,2109,19.309650247207472,10922
"Shelbyville, TN Micro Area",43180,28.5,390,6.900212314225053,499,8.828733191790516,965,17.073602264685068,529,9.359518754423213,419,7.413305024769993,633,11.199575371549894,317,5.608634111818825,370,6.546355272469922,1236,21.86836518046709,5652
"Shelton, WA Micro Area",43220,27.8,205,4.278856188687122,254,5.301607180129409,565,11.79294510540597,676,14.109789188060947,583,12.168649551241911,287,5.99039866416197,195,4.0701314965560424,183,3.819661865998748,1102,23.00146107284492,4791
"Sheridan, WY Micro Area",43260,28.4,314,7.709305180456666,510,12.521482936410507,278,6.825435796710042,427,10.483672968328014,419,10.287257549717653,423,10.385465259022833,149,3.658237171617972,212,5.205008593174564,899,22.07218266633931,4073
"Sherman-Denison, TX Metro Area",43300,28.8,549,3.1513690373686933,1121,6.434762642787441,2181,12.519373170311693,2409,13.828138453590494,2463,14.13810917857758,1136,6.520865621950519,1484,8.518454738533954,1345,7.720567131622754,3566,20.469548246369325,17421
"Show Low, AZ Micro Area",43320,22.5,1359,12.728294464737285,1193,11.17355062283413,1397,13.08419968155849,985,9.225437857075958,833,7.801816989791139,486,4.551840404608036,646,6.050388685960476,746,6.986981361805751,1257,11.772969935375105,10677
"Shreveport-Bossier City, LA Metro Area",43340,32.0,2138,3.767400881057269,3935,6.933920704845815,5543,9.767400881057268,6192,10.91101321585903,5349,9.425550660792952,3994,7.0378854625550655,3188,5.617621145374449,4011,7.06784140969163,15109,26.623788546255504,56750
"Sidney, OH Micro Area",43380,25.7,199,4.034874290348743,836,16.95052716950527,705,14.294403892944038,427,8.657745336577454,589,11.94241686942417,423,8.576642335766424,454,9.205190592051906,259,5.2514193025141935,613,12.429034874290348,4932
"Sierra Vista-Douglas, AZ Metro Area",43420,28.4,833,5.594358629952988,1568,10.530557421087979,1831,12.296843519140364,1257,8.441907320349227,1722,11.564808596373405,1279,8.589657488247147,926,6.218938885157824,1221,8.200134318334452,2716,18.240429818670247,14890
"Sikeston, MO Micro Area",43460,28.2,300,4.600521392424475,774,11.869345192455146,708,10.857230486121761,723,11.087256555742984,667,10.228492562490416,614,9.415733783162091,207,3.1743597607728873,341,5.22925931605582,1527,23.416653887440578,6521
"Silver City, NM Micro Area",43500,30.7,196,6.61715057393653,153,5.165428764348413,251,8.474004051316678,206,6.954760297096556,454,15.327481431465225,173,5.840648210668467,222,7.4949358541526,257,8.676569885212695,656,22.14719783929777,2962
"Sioux City, IA-NE-SD Metro Area",43580,25.8,1192,6.843102359492508,2119,12.164877432688444,2482,14.248808772030541,2097,12.038578563637408,1764,10.12687295481945,1243,7.135886101383547,861,4.942878466042827,1152,6.613468052126987,3437,19.731327860382343,17419
"Sioux Falls, SD-MN Metro Area",43620,25.4,1972,4.976028261418118,4625,11.670451678021701,6537,16.495079485238456,5535,13.9666919000757,4876,12.303810244764067,3241,8.178147867776937,2239,5.649760282614181,3110,7.847590209437295,6048,15.261165783497352,39630
"Slidell-Mandeville-Covington, LA Metro Area",43640,31.2,589,2.6928176290403694,2024,9.253417455310199,1602,7.324098203264298,2988,13.660677547661502,2297,10.501531568600559,1906,8.713939560188361,1246,5.696520824761121,2010,9.189411603346592,5223,23.87875462899465,21873
"Snyder, TX Micro Area",43660,22.8,46,3.3823529411764706,205,15.073529411764705,222,16.323529411764707,211,15.514705882352942,227,16.691176470588236,12,0.8823529411764706,71,5.220588235294118,110,8.088235294117647,75,5.514705882352941,1360
"Somerset, KY Micro Area",43700,29.4,237,3.2496914849856027,875,11.997806115453175,669,9.173179761415055,685,9.392568216097628,820,11.243658302481832,533,7.308377896613191,250,3.427944604415192,562,7.706019470725353,1731,23.735088440970795,7293
"Somerset, PA Micro Area",43740,26.3,419,7.304741980474199,686,11.95955369595537,495,8.629707112970712,719,12.53486750348675,568,9.902370990237099,492,8.577405857740587,289,5.038354253835426,371,6.467921896792189,898,15.655509065550907,5736
"Sonora, CA Micro Area",43760,34.7,213,3.6120061047990504,572,9.69984738002374,478,8.105816516872986,587,9.954214007122266,318,5.392572494488723,559,9.47939630320502,360,6.104799050364592,690,11.700864846532134,1606,27.23418687468204,5897
"South Bend-Mishawaka, IN-MI Metro Area",43780,30.1,1455,3.8842467764756132,3170,8.462585760431406,4948,13.20910862543047,3643,9.725299660962653,4097,10.93729143863958,3202,8.548012493659735,2397,6.398996235884567,3017,8.054139192183454,8785,23.452307856589872,37459
"Sparta, WI Micro Area",43890,25.1,231,4.577883472057074,553,10.959175584621482,769,15.239793896155371,642,12.72294887039239,446,8.83868410622275,392,7.768529528339278,349,6.916369401506143,412,8.164883075703527,617,12.227506936187078,5046
"Spartanburg, SC Metro Area",43900,29.7,1393,3.6259045239210788,3416,8.891665365193399,4445,11.570097350200427,4087,10.638242490499245,3979,10.357124264667604,3275,8.524649903690978,2208,5.74730595033578,3086,8.032693008485605,8236,21.437867666198137,38418
"Spearfish, SD Micro Area",43940,26.3,195,4.569955472228733,517,12.116240918678228,686,16.076868994609796,354,8.296226857276775,576,13.498945394891024,174,4.077806421373331,156,3.6559643777829858,402,9.421138973517694,751,17.600187485352706,4267
"Spencer, IA Micro Area",43980,25.8,150,7.579585649317837,185,9.348155634158665,281,14.199090449722082,243,12.278928751894897,341,17.230924709449216,119,6.013137948458818,153,7.7311773623041935,47,2.374936836786256,307,15.51288529560384,1979
"Spirit Lake, IA Micro Area",44020,25.1,67,3.3184744923229323,174,8.618127786032689,430,21.29767211490837,226,11.193660227835563,176,8.71718672610203,142,7.033184744923229,138,6.8350668647845465,135,6.686478454680535,310,15.354135710747896,2019
"Spokane-Spokane Valley, WA Metro Area",44060,30.7,3359,4.101293024505195,6022,7.352779575340961,8860,10.817938730906826,10240,12.502899842492765,9585,11.703153807645815,7410,9.047508577428847,5979,7.300277163892993,7678,9.374732909244088,19001,23.199960928437992,81901
"Springfield, IL Metro Area",44100,28.0,1514,5.859586655313879,2552,9.876925458626829,3050,11.80431921975385,2987,11.560492298165492,2812,10.883195293753387,2197,8.502980106819413,1211,4.686895270531775,1843,7.132905023608638,5429,21.011688211161854,25838
"Springfield, MA Metro Area",44140,31.6,2824,4.057704465773895,5911,8.493304212885798,6490,9.325248577504453,6947,9.981895511236278,8218,11.80814989367205,6812,9.787918845910685,4546,6.53198459681591,6035,8.671475372147825,17307,24.867808494741077,69596
"Springfield, MO Metro Area",44180,28.8,2997,4.089792576419214,6810,9.293122270742359,9067,12.373089519650655,8703,11.87636462882096,8202,11.19268558951965,6149,8.391102620087336,4234,5.777838427947598,6114,8.34334061135371,15319,20.904748908296945,73280
"Springfield, OH Metro Area",44220,27.6,853,4.9991209048819085,1862,10.912500732579264,2005,11.75057141182676,2283,13.379827697356856,1979,11.598194924690851,1646,9.646603762527105,981,5.7492820723202245,1085,6.358788020863858,3369,19.744476352341323,17063
"Starkville, MS Micro Area",44260,37.9,176,1.4573155584996274,937,7.75854930860313,921,7.626066076012254,1266,10.482735778753002,624,5.166846071044134,517,4.280864453092655,941,7.791670116750849,1040,8.611410118406889,3548,29.37815682702658,12077
"State College, PA Metro Area",44300,34.4,781,3.4609589648143224,1539,6.819994682265356,2124,9.412390321722947,2161,9.576353806611717,2509,11.118496853673667,1524,6.75352299920234,938,4.156695914207215,1896,8.402020739165115,7465,33.080740937693875,22566
"Statesboro, GA Micro Area",44340,28.2,434,2.7922537476677602,1429,9.193849321237856,2032,13.073409251753201,1957,12.590876922087112,1642,10.564241137489546,904,5.816123013575243,500,3.2168821977739173,1305,8.396062536189925,3619,23.283793347487617,15543
"Staunton-Stuarts Draft, VA Metro Area",44420,27.5,628,4.203199250384848,1383,9.25640854025835,2209,14.78482029315307,1831,12.254869151997859,1768,11.833210628471988,1008,6.746536376413895,860,5.7559734957499495,1242,8.312696606652835,2968,19.864801552774246,14941
"Steamboat Springs, CO Micro Area",44460,29.1,243,6.014851485148514,341,8.44059405940594,383,9.48019801980198,457,11.311881188118813,519,12.846534653465348,277,6.856435643564357,313,7.747524752475248,294,7.277227722772277,863,21.36138613861386,4040
"Stephenville, TX Micro Area",44500,31.9,224,3.778040141676505,522,8.804182830156856,887,14.960364311013663,397,6.695901501096306,551,9.293304098498904,467,7.8765390453702135,241,4.06476640242874,384,6.476640242874009,1842,31.067633665036265,5929
"Sterling, CO Micro Area",44540,27.6,52,2.013162988772745,229,8.86566008517228,308,11.924119241192411,220,8.517228029423151,405,15.6794425087108,286,11.072396438250097,121,4.6844754161827336,189,7.317073170731707,233,9.020518776616338,2583
"Sterling, IL Micro Area",44580,29.4,335,5.881320224719102,440,7.724719101123595,850,14.922752808988765,380,6.671348314606742,585,10.270365168539326,514,9.023876404494382,429,7.531601123595505,584,10.252808988764045,925,16.239466292134832,5696
"Stevens Point-Plover, WI Micro Area",44620,26.1,340,3.739139997800506,1098,12.075222698779282,1360,14.956559991202024,1233,13.559881227317716,1205,13.251952051028262,536,5.89464423182668,491,5.399758055647201,932,10.249642582206093,1412,15.528428461453867,9093
"Stillwater, OK Micro Area",44660,34.7,461,2.9039370078740157,1415,8.913385826771654,1424,8.970078740157481,1755,11.05511811023622,1122,7.06771653543307,1393,8.7748031496063,809,5.096062992125984,1190,7.496062992125985,5390,33.95275590551181,15875
"Stockton-Lodi, CA Metro Area",44700,31.3,2888,3.1103596084048637,6828,7.353717245910114,10154,10.935800368332059,11057,11.908326243120698,10391,11.191048023176918,8823,9.502320922768737,6854,7.381719098340351,8517,9.172760659551324,21822,23.502170143563344,92851
"Storm Lake, IA Micro Area",44740,21.2,61,2.935514918190568,528,25.409047160731475,338,16.265640038498557,174,8.373435996150144,232,11.164581328200192,99,4.764196342637151,85,4.090471607314726,164,7.892204042348412,258,12.415784408084697,2078
"Sturgis, MI Micro Area",44780,24.5,507,8.641554457133118,539,9.18697801261292,795,13.550366456451338,825,14.061701039713654,534,9.1017555820692,413,7.039372762911198,340,5.795125276972899,263,4.482699846599624,942,16.05590591443668,5867
"Sulphur Springs, TX Micro Area",44860,25.2,90,2.156205079060853,605,14.494489698131288,642,15.380929563967419,489,11.715380929563967,252,6.0373742213703885,327,7.834211787254432,319,7.642549113560134,307,7.355055103018687,643,15.404887398179204,4174
"Summerville, GA Micro Area",44900,29.6,198,6.642066420664207,182,6.1053337806105334,209,7.011070110701106,339,11.372022811137203,481,16.135524991613554,190,6.37370010063737,362,12.143575981214358,319,10.70110701107011,455,15.263334451526333,2981
"Sumter, SC Metro Area",44940,29.5,542,3.958515921706106,1048,7.6541045866199235,1780,13.000292141396436,1278,9.333917616126206,1259,9.195150452819165,1495,10.918784691790826,808,5.901256208004675,982,7.17207128250073,2349,17.156003505696756,13692
"Sunbury, PA Micro Area",44980,25.4,426,3.554739652870494,1346,11.231642189586115,1946,16.238317757009348,1569,13.092456608811748,1217,10.15520694259012,787,6.567089452603471,769,6.416889185580775,728,6.074766355140187,2000,16.688918558077436,11984
"Susanville, CA Micro Area",45000,26.8,273,9.479166666666666,313,10.868055555555555,281,9.756944444444445,314,10.902777777777779,394,13.680555555555557,142,4.930555555555555,133,4.618055555555555,236,8.194444444444445,563,19.54861111111111,2880
"Sweetwater, TX Micro Area",45020,28.6,103,5.215189873417722,205,10.379746835443038,220,11.139240506329113,157,7.949367088607595,282,14.27848101265823,110,5.5696202531645564,300,15.18987341772152,53,2.6835443037974684,343,17.367088607594937,1975
"Syracuse, NY Metro Area",45060,29.8,4031,4.755724920659265,8525,10.057691627045457,10222,12.059791649461427,7996,9.433583841625277,9096,10.731350503179527,6504,7.673340333408054,4970,5.863545734476941,6039,7.124738971932847,21479,25.34066374865799,84761
"Tahlequah, OK Micro Area",45140,25.4,205,3.257587795963769,796,12.648975051644683,799,12.696647068170982,864,13.72954075957413,486,7.722866677260448,376,5.974892737962816,313,4.973780390910536,281,4.465278881296679,1291,20.51485777848403,6293
"Talladega-Sylacauga, AL Micro Area",45180,27.5,562,5.7294321541441535,1113,11.346722397797942,746,7.605260475073912,805,8.206748904067693,743,7.574676317667449,445,4.536650015292079,690,7.0343562034865945,410,4.179834845550006,1690,17.22907533897441,9809
"Tallahassee, FL Metro Area",45220,34.2,1602,2.429260303884997,4208,6.380978376247233,5847,8.866345191520335,8132,12.331301367785764,6391,9.691262548145453,5293,8.026263912898433,3676,5.574257726018257,6606,10.017286871076335,19456,29.502926636945382,65946
"Tampa-St. Petersburg-Clearwater, FL Metro Area",45300,33.1,9352,2.2149380423661373,24232,5.739133729963243,40927,9.6931960286483,49073,11.622503694721285,50151,11.877818409185647,39955,9.46298647163591,30469,7.2163117207927545,42489,10.063141839402782,110755,26.231336920686648,422224
"Taos, NM Micro Area",45340,34.2,277,9.052287581699346,104,3.3986928104575163,258,8.431372549019608,264,8.627450980392156,162,5.294117647058823,219,7.156862745098039,142,4.640522875816994,239,7.810457516339869,830,27.124183006535947,3060
"Taylorville, IL Micro Area",45380,26.4,256,7.352096496266514,227,6.519241815048822,600,17.23147616312464,282,8.09879379666858,387,11.114302125215394,286,8.213670304422745,118,3.388856978747846,81,2.3262492820218266,707,20.304422745548536,3482
"Terre Haute, IN Metro Area",45460,31.0,1032,4.787308066985202,1777,8.243262049450294,2161,10.024585981351764,2331,10.813192930370645,2077,9.63492137124832,1803,8.363872524006123,1268,5.882080066799648,1795,8.326761608758176,5224,24.23342765690959,21557
"Texarkana, TX-AR Metro Area",45500,30.3,863,4.404184741005358,1908,9.737177851492728,2236,11.411074253636132,1938,9.890278132176576,1616,8.24700178616994,1813,9.252360295993876,948,4.837968869609594,1854,9.461597346261803,4195,21.4085225822914,19595
"The Dalles, OR Micro Area",45520,26.5,90,2.558999147000284,387,11.003696332101223,240,6.823997725334091,705,20.045493318168894,239,6.795564401478534,120,3.4119988626670454,128,3.6394654535115154,268,7.620130793289735,815,23.173158942280352,3517
"Thomaston, GA Micro Area",45580,31.2,290,7.493540051679587,281,7.260981912144702,460,11.886304909560723,306,7.906976744186046,307,7.9328165374677,141,3.643410852713178,78,2.0155038759689923,287,7.416020671834625,1208,31.214470284237727,3870
"Thomasville, GA Micro Area",45620,28.7,642,6.047475508666164,945,8.901657874905803,1001,9.429163526752072,1405,13.234740015071589,930,8.760361718161267,731,6.885832705350414,579,5.45403165033911,916,8.628485305199698,2230,21.0060286360211,10616
"Tiffin, OH Micro Area",45660,26.2,398,6.775621382362955,682,11.610486891385769,787,13.398025195778004,591,10.061287027579162,693,11.797752808988763,414,7.048008171603677,307,5.22642151855635,415,7.065032345931223,956,16.27511065713313,5874
"Tifton, GA Micro Area",45700,26.8,434,5.988684973092314,746,10.293914723333792,910,12.556920104870981,741,10.224920656823514,898,12.391334345246309,771,10.638885055885194,294,4.0568511108044705,506,6.982199530840348,1003,13.840209741962193,7247
"Toccoa, GA Micro Area",45740,26.9,149,5.200698080279232,255,8.900523560209423,423,14.764397905759164,411,14.345549738219896,256,8.93542757417103,318,11.099476439790577,46,1.6055846422338569,267,9.319371727748692,545,19.022687609075042,2865
